"Cue","Target","AFS","AFSS","FSG","COS"
"stone","believe",0.014705882,44,NA,NA
"stone","break",0.029411765,44,NA,NA
"stone","build",0.088235294,44,NA,NA
"stone","carry",0.014705882,44,NA,NA
"stone","carve",0.014705882,44,NA,NA
"stone","cast",0.014705882,44,NA,NA
"stone","catch",0.014705882,44,NA,NA
"stone","chisel",0.014705882,44,NA,NA
"stone","climb",0.014705882,44,NA,NA
"stone","collect",0.029411765,44,NA,NA
"stone","construct",0.014705882,44,NA,NA
"stone","crush",0.014705882,44,NA,NA
"stone","cut",0.014705882,44,NA,NA
"stone","decorate",0.044117647,44,NA,NA
"stone","defense",0.029411765,44,NA,NA
"stone","drop",0.014705882,44,NA,NA
"stone","fire",0.029411765,44,NA,NA
"stone","infrastructure",0.014705882,44,NA,NA
"stone","keep",0.014705882,44,NA,NA
"stone","kick",0.014705882,44,NA,NA
"stone","like",0.014705882,44,NA,NA
"stone","look",0.014705882,44,NA,NA
"stone","make path",0.014705882,44,NA,NA
"stone","place",0.014705882,44,NA,NA
"stone","pound",0.014705882,44,NA,0.172992991
"stone","reinforce",0.014705882,44,NA,NA
"stone","relieve",0.014705882,44,NA,NA
"stone","roll",0.014705882,44,0.01,NA
"stone","shape",0.014705882,44,NA,NA
"stone","sit",0.014705882,44,NA,NA
"stone","skip",0.088235294,44,NA,NA
"stone","stack",0.014705882,44,NA,NA
"stone","stand",0.014705882,44,NA,NA
"stone","start",0.014705882,44,NA,NA
"stone","step",0.014705882,44,NA,NA
"stone","step on",0.014705882,44,NA,NA
"stone","store",0.014705882,44,NA,NA
"stone","strike",0.014705882,44,NA,NA
"stone","throw",0.117647059,44,0.03,NA
"stone","toss",0.014705882,44,NA,NA
"stone","wash",0.014705882,44,NA,NA
"stone","weapon",0.029411765,44,NA,NA
"stone","worry",0.014705882,44,NA,NA
"stoneware","buy",0.066666667,14,NA,NA
"stoneware","cook",0.133333333,14,NA,NA
"stoneware","eat",0.066666667,14,NA,NA
"stoneware","hit",0.066666667,14,NA,NA
"stoneware","look",0.066666667,14,NA,NA
"stoneware","make",0.066666667,14,NA,NA
"stoneware","place",0.066666667,14,NA,NA
"stoneware","sit",0.066666667,14,NA,NA
"stoneware","step on",0.066666667,14,NA,NA
"stoneware","store",0.066666667,14,NA,NA
"stoneware","throw",0.066666667,14,NA,NA
"stoneware","walk",0.066666667,14,NA,NA
"stoneware","weapon",0.066666667,14,NA,NA
"stoneware","wear",0.066666667,14,NA,NA
"stool","break",0.018518519,31,NA,NA
"stool","build",0.018518519,31,NA,NA
"stool","burn",0.037037037,31,NA,NA
"stool","buy",0.018518519,31,NA,NA
"stool","chop",0.018518519,31,NA,NA
"stool","climb",0.018518519,31,NA,NA
"stool","create",0.018518519,31,NA,NA
"stool","decorate",0.074074074,31,NA,NA
"stool","disassemble",0.018518519,31,NA,NA
"stool","flush",0.018518519,31,NA,NA
"stool","help",0.018518519,31,NA,NA
"stool","high",0.018518519,31,NA,NA
"stool","hold",0.037037037,31,NA,NA
"stool","jump",0.018518519,31,NA,NA
"stool","lean",0.018518519,31,NA,NA
"stool","move",0.037037037,31,NA,NA
"stool","paint",0.055555556,31,NA,NA
"stool","place",0.018518519,31,NA,NA
"stool","prop",0.018518519,31,NA,NA
"stool","reach",0.037037037,31,NA,NA
"stool","refinish",0.018518519,31,NA,NA
"stool","repurpose",0.037037037,31,NA,NA
"stool","rest",0.018518519,31,NA,NA
"stool","restore",0.018518519,31,NA,NA
"stool","sell",0.018518519,31,NA,NA
"stool","sit",0.185185185,31,0.116,NA
"stool","spin",0.037037037,31,NA,NA
"stool","stand",0.074074074,31,NA,NA
"stool","support",0.018518519,31,NA,NA
"stool","throw",0.018518519,31,NA,NA
"stool","weapon",0.018518519,31,NA,NA
"stoop","chill",0.052631579,11,NA,NA
"stoop","crouch",0.052631579,11,NA,NA
"stoop","drop",0.105263158,11,NA,NA
"stoop","kick",0.052631579,11,NA,NA
"stoop","sit",0.315789474,11,NA,NA
"stoop","socialize",0.052631579,11,NA,NA
"stoop","spy",0.052631579,11,NA,NA
"stoop","stand",0.105263158,11,NA,NA
"stoop","step",0.052631579,11,NA,NA
"stoop","support",0.052631579,11,NA,NA
"stoop","walk",0.105263158,11,NA,NA
"stopwatch","alarm",0.035714286,33,NA,NA
"stopwatch","bore",0.017857143,33,NA,NA
"stopwatch","check",0.071428571,33,NA,NA
"stopwatch","clean",0.017857143,33,NA,NA
"stopwatch","close",0.017857143,33,NA,NA
"stopwatch","cook",0.017857143,33,NA,NA
"stopwatch","count",0.035714286,33,NA,NA
"stopwatch","fiddle",0.017857143,33,NA,NA
"stopwatch","gift",0.035714286,33,NA,NA
"stopwatch","give",0.017857143,33,NA,NA
"stopwatch","hang",0.017857143,33,NA,NA
"stopwatch","hold",0.035714286,33,NA,NA
"stopwatch","inform",0.017857143,33,NA,NA
"stopwatch","keep",0.089285714,33,NA,NA
"stopwatch","look",0.017857143,33,NA,NA
"stopwatch","measure",0.089285714,33,NA,NA
"stopwatch","open",0.017857143,33,NA,NA
"stopwatch","place",0.035714286,33,NA,NA
"stopwatch","press",0.035714286,33,NA,NA
"stopwatch","race",0.017857143,33,NA,NA
"stopwatch","receive",0.017857143,33,NA,NA
"stopwatch","reference",0.017857143,33,NA,NA
"stopwatch","run",0.017857143,33,NA,NA
"stopwatch","sleep",0.017857143,33,NA,NA
"stopwatch","start",0.017857143,33,NA,NA
"stopwatch","stop",0.035714286,33,NA,NA
"stopwatch","take",0.017857143,33,NA,NA
"stopwatch","talk",0.017857143,33,NA,NA
"stopwatch","time",0.053571429,33,NA,NA
"stopwatch","timer",0.035714286,33,NA,NA
"stopwatch","track",0.053571429,33,NA,NA
"stopwatch","walk",0.017857143,33,NA,NA
"stopwatch","wear",0.017857143,33,NA,NA
"store","bankrupt",0.02173913,25,NA,NA
"store","buy",0.282608696,25,0.142,NA
"store","close",0.02173913,25,NA,NA
"store","condition",0.02173913,25,NA,NA
"store","consume",0.02173913,25,NA,NA
"store","donate",0.02173913,25,NA,NA
"store","drink",0.02173913,25,NA,NA
"store","earn",0.02173913,25,NA,NA
"store","escape",0.02173913,25,NA,NA
"store","explore",0.02173913,25,NA,NA
"store","hold",0.02173913,25,NA,NA
"store","look",0.02173913,25,NA,NA
"store","open",0.02173913,25,NA,NA
"store","order",0.02173913,25,NA,NA
"store","produce",0.02173913,25,NA,NA
"store","provide",0.02173913,25,NA,NA
"store","purchase",0.043478261,25,NA,NA
"store","push",0.02173913,25,NA,NA
"store","relax",0.02173913,25,NA,NA
"store","sell",0.152173913,25,NA,NA
"store","shelter",0.02173913,25,NA,NA
"store","shop",0.065217391,25,0.177,NA
"store","touch",0.02173913,25,NA,NA
"store","visit",0.02173913,25,NA,NA
"store","walk",0.02173913,25,NA,NA
"storehouse","buy",0.041666667,14,NA,NA
"storehouse","clean",0.041666667,14,NA,NA
"storehouse","hide",0.083333333,14,NA,NA
"storehouse","live",0.041666667,14,NA,NA
"storehouse","organize",0.041666667,14,NA,NA
"storehouse","place",0.041666667,14,NA,NA
"storehouse","prepare",0.041666667,14,NA,NA
"storehouse","receive",0.041666667,14,NA,NA
"storehouse","renovate",0.041666667,14,NA,NA
"storehouse","rent",0.041666667,14,NA,NA
"storehouse","sell",0.041666667,14,NA,NA
"storehouse","ship",0.041666667,14,NA,NA
"storehouse","store",0.416666667,14,NA,NA
"storehouse","work",0.041666667,14,NA,NA
"storekeeper","buy",0.026315789,23,NA,NA
"storekeeper","cash",0.026315789,23,NA,NA
"storekeeper","clean",0.026315789,23,NA,NA
"storekeeper","find",0.078947368,23,NA,NA
"storekeeper","greet",0.026315789,23,NA,NA
"storekeeper","handle",0.026315789,23,NA,NA
"storekeeper","help",0.026315789,23,NA,NA
"storekeeper","keep",0.131578947,23,NA,NA
"storekeeper","learn",0.026315789,23,NA,NA
"storekeeper","lock",0.026315789,23,NA,NA
"storekeeper","maintain",0.026315789,23,NA,NA
"storekeeper","manage",0.026315789,23,NA,NA
"storekeeper","monitor",0.026315789,23,NA,NA
"storekeeper","order",0.026315789,23,NA,NA
"storekeeper","organize",0.052631579,23,NA,NA
"storekeeper","pay",0.052631579,23,NA,NA
"storekeeper","remove",0.026315789,23,NA,NA
"storekeeper","run",0.026315789,23,NA,NA
"storekeeper","sell",0.078947368,23,NA,NA
"storekeeper","stock",0.052631579,23,NA,NA
"storekeeper","store",0.078947368,23,NA,NA
"storekeeper","take",0.026315789,23,NA,NA
"storekeeper","watch",0.078947368,23,NA,NA
"storeroom","clean",0.032258065,15,NA,NA
"storeroom","dump",0.032258065,15,NA,NA
"storeroom","escape",0.032258065,15,NA,NA
"storeroom","find",0.032258065,15,NA,NA
"storeroom","hide",0.032258065,15,NA,NA
"storeroom","hoard",0.032258065,15,NA,NA
"storeroom","hold",0.129032258,15,NA,NA
"storeroom","need",0.032258065,15,NA,NA
"storeroom","organize",0.032258065,15,NA,NA
"storeroom","secure",0.032258065,15,NA,NA
"storeroom","shelter",0.032258065,15,NA,NA
"storeroom","shop",0.032258065,15,NA,NA
"storeroom","sit",0.032258065,15,NA,NA
"storeroom","store",0.451612903,15,NA,NA
"storeroom","work",0.032258065,15,NA,NA
"storybook","buy",0.0625,20,NA,NA
"storybook","close",0.03125,20,NA,NA
"storybook","draw",0.03125,20,NA,NA
"storybook","dream",0.03125,20,NA,NA
"storybook","drop",0.03125,20,NA,NA
"storybook","entertain",0.03125,20,NA,NA
"storybook","flip",0.03125,20,NA,NA
"storybook","learn",0.0625,20,NA,NA
"storybook","look",0.03125,20,NA,NA
"storybook","open",0.03125,20,NA,NA
"storybook","organize",0.03125,20,NA,NA
"storybook","read",0.25,20,NA,NA
"storybook","reference",0.03125,20,NA,NA
"storybook","share",0.03125,20,NA,NA
"storybook","shelve",0.03125,20,NA,NA
"storybook","story",0.03125,20,NA,NA
"storybook","storybook",0.03125,20,NA,NA
"storybook","tell",0.0625,20,NA,NA
"storybook","throw",0.03125,20,NA,NA
"storybook","write",0.09375,20,NA,NA
"stove","bake",0.068181818,15,NA,NA
"stove","boil",0.068181818,15,NA,0.380776476
"stove","broil",0.045454545,15,NA,NA
"stove","clean",0.068181818,15,NA,NA
"stove","cook",0.295454545,15,0.212,NA
"stove","COOK",0.022727273,15,NA,NA
"stove","filter",0.022727273,15,NA,NA
"stove","heat",0.136363636,15,0.03,NA
"stove","keep",0.022727273,15,NA,NA
"stove","melt",0.022727273,15,NA,NA
"stove","saute",0.022727273,15,NA,NA
"stove","store",0.068181818,15,NA,NA
"stove","turn",0.022727273,15,NA,NA
"stove","warm",0.090909091,15,0.012,NA
"stove","weapon",0.022727273,15,NA,NA
"straightedge","craft",0.052631579,15,NA,NA
"straightedge","cut",0.105263158,15,NA,NA
"straightedge","draw",0.052631579,15,NA,NA
"straightedge","hit",0.052631579,15,NA,NA
"straightedge","hold",0.052631579,15,NA,NA
"straightedge","measure",0.210526316,15,NA,NA
"straightedge","rule",0.052631579,15,NA,NA
"straightedge","sew",0.052631579,15,NA,NA
"straightedge","shave",0.052631579,15,NA,NA
"straightedge","slice",0.052631579,15,NA,NA
"straightedge","step on",0.052631579,15,NA,NA
"straightedge","trace",0.052631579,15,NA,NA
"straightedge","whip",0.052631579,15,NA,NA
"straightedge","work",0.052631579,15,NA,NA
"straightedge","write",0.052631579,15,NA,NA
"strainer","clean",0.041666667,10,NA,NA
"strainer","cook",0.041666667,10,NA,0.071951311
"strainer","drain",0.208333333,10,NA,NA
"strainer","filter",0.041666667,10,NA,NA
"strainer","mix",0.041666667,10,NA,NA
"strainer","separate",0.166666667,10,NA,NA
"strainer","squeeze",0.041666667,10,NA,NA
"strainer","store",0.083333333,10,NA,NA
"strainer","strain",0.208333333,10,NA,NA
"strainer","wash",0.125,10,NA,NA
"straitjacket","bind",0.016949153,33,NA,NA
"straitjacket","break",0.016949153,33,NA,NA
"straitjacket","buckle",0.016949153,33,NA,NA
"straitjacket","capture",0.016949153,33,NA,NA
"straitjacket","escape",0.016949153,33,NA,NA
"straitjacket","fasten",0.033898305,33,NA,NA
"straitjacket","hold",0.050847458,33,NA,NA
"straitjacket","hurt",0.050847458,33,NA,NA
"straitjacket","immobile",0.016949153,33,NA,NA
"straitjacket","inhibit",0.016949153,33,NA,NA
"straitjacket","insulate",0.016949153,33,NA,NA
"straitjacket","keep",0.118644068,33,NA,NA
"straitjacket","loosen",0.016949153,33,NA,NA
"straitjacket","perform",0.033898305,33,NA,NA
"straitjacket","protect",0.050847458,33,NA,NA
"straitjacket","pull",0.016949153,33,NA,NA
"straitjacket","restrain",0.084745763,33,NA,NA
"straitjacket","restrict",0.033898305,33,NA,NA
"straitjacket","rip",0.016949153,33,NA,NA
"straitjacket","secure",0.016949153,33,NA,NA
"straitjacket","sew",0.016949153,33,NA,NA
"straitjacket","show",0.033898305,33,NA,NA
"straitjacket","sit",0.016949153,33,NA,NA
"straitjacket","stamp",0.016949153,33,NA,NA
"straitjacket","take",0.016949153,33,NA,NA
"straitjacket","throw",0.016949153,33,NA,NA
"straitjacket","tighten",0.033898305,33,NA,NA
"straitjacket","twist",0.016949153,33,NA,NA
"straitjacket","unbuckle",0.016949153,33,NA,NA
"straitjacket","warm",0.033898305,33,NA,NA
"straitjacket","wash",0.016949153,33,NA,NA
"straitjacket","wear",0.084745763,33,NA,NA
"straitjacket","zip",0.016949153,33,NA,NA
"strap","apply",0.04,15,NA,NA
"strap","belt",0.04,15,0.203,NA
"strap","carry",0.08,15,NA,NA
"strap","fasten",0.04,15,NA,NA
"strap","hold",0.24,15,0.036,NA
"strap","loose",0.04,15,NA,NA
"strap","make",0.04,15,NA,NA
"strap","protect",0.04,15,NA,NA
"strap","restrain",0.04,15,NA,NA
"strap","secure",0.16,15,0.022,NA
"strap","shoot",0.04,15,NA,NA
"strap","store",0.04,15,NA,NA
"strap","support",0.04,15,NA,NA
"strap","tighten",0.04,15,NA,NA
"strap","wear",0.08,15,NA,NA
"straw","absorb",0.02173913,22,NA,NA
"straw","bale",0.02173913,22,NA,NA
"straw","bend",0.02173913,22,NA,NA
"straw","blow",0.086956522,22,NA,NA
"straw","break",0.02173913,22,NA,NA
"straw","bubble",0.02173913,22,NA,NA
"straw","cut",0.02173913,22,NA,NA
"straw","decorate",0.065217391,22,NA,NA
"straw","drain",0.02173913,22,NA,NA
"straw","drink",0.326086957,22,0.179,NA
"straw","dry",0.02173913,22,NA,NA
"straw","eat",0.02173913,22,NA,NA
"straw","feed",0.02173913,22,NA,NA
"straw","grow",0.02173913,22,NA,NA
"straw","make",0.02173913,22,NA,NA
"straw","pack",0.02173913,22,NA,NA
"straw","play",0.02173913,22,NA,NA
"straw","sip",0.043478261,22,0.029,NA
"straw","suck",0.108695652,22,NA,NA
"straw","support",0.02173913,22,NA,NA
"straw","thatch",0.02173913,22,NA,NA
"straw","weave",0.02173913,22,NA,NA
"strawberry","bake",0.076923077,17,NA,NA
"strawberry","buy",0.102564103,17,NA,NA
"strawberry","cook",0.102564103,17,NA,NA
"strawberry","crush",0.025641026,17,NA,NA
"strawberry","cut",0.025641026,17,NA,NA
"strawberry","eat",0.230769231,17,NA,NA
"strawberry","garden",0.025641026,17,NA,NA
"strawberry","gift",0.025641026,17,NA,NA
"strawberry","grow",0.102564103,17,NA,NA
"strawberry","pick",0.076923077,17,NA,NA
"strawberry","plant",0.025641026,17,NA,NA
"strawberry","sell",0.051282051,17,NA,NA
"strawberry","serve",0.025641026,17,NA,NA
"strawberry","smash",0.025641026,17,NA,NA
"strawberry","snack",0.025641026,17,NA,NA
"strawberry","throw away",0.025641026,17,NA,NA
"strawberry","wash",0.025641026,17,NA,0.00439865
"stream","bathe",0.052631579,19,NA,NA
"stream","collect",0.026315789,19,NA,NA
"stream","cool",0.052631579,19,0.013,NA
"stream","drink",0.131578947,19,NA,NA
"stream","fish",0.052631579,19,0.038,0.476928931
"stream","flow",0.078947368,19,0.026,NA
"stream","gather",0.026315789,19,NA,NA
"stream","jump",0.052631579,19,NA,NA
"stream","muddy",0.026315789,19,NA,NA
"stream","paddle",0.026315789,19,NA,NA
"stream","play",0.131578947,19,NA,NA
"stream","resource",0.026315789,19,NA,NA
"stream","rush",0.026315789,19,NA,NA
"stream","see",0.026315789,19,NA,NA
"stream","splash",0.026315789,19,NA,NA
"stream","swim",0.052631579,19,NA,0.553042274
"stream","wade",0.052631579,19,NA,0.590647819
"stream","wash",0.105263158,19,NA,NA
"stream","watch",0.026315789,19,NA,NA
"street","beat",0.016949153,29,NA,NA
"street","bike",0.06779661,29,NA,NA
"street","build",0.016949153,29,NA,NA
"street","close",0.016949153,29,NA,NA
"street","crack",0.016949153,29,NA,NA
"street","cross",0.033898305,29,0.013,NA
"street","cycle",0.016949153,29,NA,NA
"street","die",0.016949153,29,NA,NA
"street","direct",0.016949153,29,NA,NA
"street","drive",0.203389831,29,0.032,NA
"street","follow",0.016949153,29,NA,NA
"street","jog",0.033898305,29,NA,NA
"street","lay",0.016949153,29,NA,NA
"street","lay on",0.016949153,29,NA,NA
"street","meet",0.016949153,29,NA,NA
"street","paint",0.016949153,29,NA,NA
"street","pass",0.016949153,29,NA,NA
"street","pave",0.033898305,29,NA,NA
"street","race",0.016949153,29,NA,NA
"street","ride",0.016949153,29,NA,NA
"street","run",0.06779661,29,NA,NA
"street","see",0.016949153,29,NA,NA
"street","sing",0.016949153,29,NA,NA
"street","sit",0.016949153,29,NA,NA
"street","skate",0.016949153,29,NA,NA
"street","speed",0.016949153,29,NA,NA
"street","travel",0.016949153,29,NA,NA
"street","walk",0.186440678,29,NA,NA
"street","work",0.016949153,29,NA,NA
"streetcar","block",0.018867925,26,NA,NA
"streetcar","break",0.018867925,26,NA,NA
"streetcar","crash",0.056603774,26,NA,NA
"streetcar","drive",0.188679245,26,NA,NA
"streetcar","follow",0.018867925,26,NA,NA
"streetcar","hit",0.018867925,26,NA,NA
"streetcar","look",0.018867925,26,NA,NA
"streetcar","meet",0.018867925,26,NA,NA
"streetcar","paint",0.018867925,26,NA,NA
"streetcar","park",0.018867925,26,NA,NA
"streetcar","pick",0.018867925,26,NA,NA
"streetcar","play",0.056603774,26,NA,NA
"streetcar","race",0.075471698,26,NA,NA
"streetcar","ride",0.113207547,26,NA,NA
"streetcar","run",0.037735849,26,NA,NA
"streetcar","see",0.018867925,26,NA,NA
"streetcar","sightsee",0.018867925,26,NA,NA
"streetcar","sit",0.037735849,26,NA,NA
"streetcar","sleep",0.018867925,26,NA,NA
"streetcar","stand",0.018867925,26,NA,NA
"streetcar","tour",0.037735849,26,NA,NA
"streetcar","transport",0.037735849,26,NA,NA
"streetcar","travel",0.037735849,26,NA,NA
"streetcar","view",0.018867925,26,NA,NA
"streetcar","walk",0.037735849,26,NA,NA
"streetcar","watch",0.018867925,26,NA,NA
"streets","allow",0.02,26,NA,NA
"streets","bike",0.06,26,NA,NA
"streets","build",0.02,26,NA,NA
"streets","clean",0.02,26,NA,NA
"streets","connect",0.02,26,NA,NA
"streets","cross",0.04,26,NA,NA
"streets","damage",0.02,26,NA,NA
"streets","drive",0.12,26,NA,NA
"streets","expand",0.02,26,NA,NA
"streets","jog",0.02,26,NA,NA
"streets","keep",0.02,26,NA,NA
"streets","live",0.04,26,NA,NA
"streets","meet",0.02,26,NA,NA
"streets","park",0.02,26,NA,NA
"streets","pave",0.02,26,NA,NA
"streets","play",0.04,26,NA,NA
"streets","race",0.06,26,NA,NA
"streets","replace",0.02,26,NA,NA
"streets","ride",0.06,26,NA,NA
"streets","rollerskat",0.02,26,NA,NA
"streets","run",0.04,26,NA,NA
"streets","skateboard",0.02,26,NA,NA
"streets","sprint",0.02,26,NA,NA
"streets","transport",0.04,26,NA,NA
"streets","travel",0.02,26,NA,NA
"streets","walk",0.18,26,NA,NA
"streetwalker","ask",0.161290323,20,NA,NA
"streetwalker","assist",0.032258065,20,NA,NA
"streetwalker","avoid",0.032258065,20,NA,NA
"streetwalker","cross",0.032258065,20,NA,NA
"streetwalker","desire",0.032258065,20,NA,NA
"streetwalker","encounter",0.032258065,20,NA,NA
"streetwalker","follow",0.032258065,20,NA,NA
"streetwalker","help",0.032258065,20,NA,NA
"streetwalker","hit",0.064516129,20,NA,NA
"streetwalker","interview",0.032258065,20,NA,NA
"streetwalker","judge",0.032258065,20,NA,NA
"streetwalker","pass",0.032258065,20,NA,NA
"streetwalker","question",0.032258065,20,NA,NA
"streetwalker","run",0.032258065,20,NA,NA
"streetwalker","see",0.032258065,20,NA,NA
"streetwalker","sex",0.064516129,20,NA,NA
"streetwalker","solicit",0.032258065,20,NA,NA
"streetwalker","talk",0.096774194,20,NA,NA
"streetwalker","walk",0.096774194,20,NA,NA
"streetwalker","watch",0.064516129,20,NA,NA
"stretcher","birth",0.019230769,27,NA,NA
"stretcher","build",0.038461538,27,NA,NA
"stretcher","carry",0.269230769,27,NA,NA
"stretcher","dance",0.019230769,27,NA,NA
"stretcher","die",0.019230769,27,NA,NA
"stretcher","drop",0.019230769,27,NA,NA
"stretcher","fold",0.019230769,27,NA,NA
"stretcher","give",0.019230769,27,NA,NA
"stretcher","haul",0.019230769,27,NA,NA
"stretcher","hurt",0.019230769,27,NA,NA
"stretcher","injure",0.038461538,27,NA,NA
"stretcher","lay",0.115384615,27,NA,NA
"stretcher","loosen",0.019230769,27,NA,NA
"stretcher","perform",0.019230769,27,NA,NA
"stretcher","place",0.019230769,27,NA,NA
"stretcher","relax",0.019230769,27,NA,NA
"stretcher","roll",0.038461538,27,NA,NA
"stretcher","sit",0.038461538,27,NA,NA
"stretcher","sleep",0.019230769,27,NA,NA
"stretcher","stabilize",0.019230769,27,NA,NA
"stretcher","stand",0.019230769,27,NA,NA
"stretcher","strap",0.019230769,27,NA,NA
"stretcher","stretch",0.057692308,27,NA,NA
"stretcher","support",0.019230769,27,NA,NA
"stretcher","torture",0.019230769,27,NA,NA
"stretcher","transfer",0.019230769,27,NA,NA
"stretcher","transport",0.038461538,27,NA,NA
"String","bind",0.019607843,34,NA,NA
"String","break",0.019607843,34,NA,NA
"String","burn",0.019607843,34,NA,NA
"String","craft",0.019607843,34,NA,NA
"String","cut",0.039215686,34,NA,NA
"String","dry",0.019607843,34,NA,NA
"String","experiment",0.019607843,34,NA,NA
"String","fasten",0.019607843,34,NA,NA
"String","floss",0.019607843,34,NA,NA
"String","hang",0.058823529,34,NA,NA
"String","hold",0.039215686,34,NA,NA
"String","jump",0.019607843,34,NA,NA
"String","mark",0.019607843,34,NA,NA
"String","measure",0.039215686,34,NA,NA
"String","play",0.058823529,34,NA,NA
"String","pull",0.039215686,34,NA,NA
"String","roll",0.039215686,34,NA,NA
"String","secure",0.019607843,34,NA,NA
"String","sew",0.019607843,34,NA,NA
"String","spool",0.019607843,34,NA,NA
"String","start",0.019607843,34,NA,NA
"String","step on",0.019607843,34,NA,NA
"String","swing",0.019607843,34,NA,NA
"String","tear",0.019607843,34,NA,NA
"String","throw",0.039215686,34,NA,NA
"String","tie",0.156862745,34,NA,NA
"String","tighten",0.019607843,34,NA,NA
"String","trip",0.019607843,34,NA,NA
"String","twist",0.019607843,34,NA,NA
"String","unite",0.019607843,34,NA,NA
"String","unravel",0.019607843,34,NA,NA
"String","unroll",0.019607843,34,NA,NA
"String","untie",0.019607843,34,NA,NA
"String","wrap",0.019607843,34,NA,NA
"strings","attach",0.04,18,NA,NA
"strings","bend",0.04,18,NA,NA
"strings","combine",0.04,18,NA,NA
"strings","cut",0.04,18,NA,NA
"strings","decorate",0.04,18,NA,NA
"strings","hold",0.04,18,NA,NA
"strings","instrument",0.04,18,NA,NA
"strings","knot",0.04,18,NA,NA
"strings","make",0.04,18,NA,NA
"strings","music",0.04,18,NA,NA
"strings","play",0.12,18,NA,NA
"strings","pluck",0.08,18,NA,NA
"strings","pull",0.04,18,NA,NA
"strings","sew",0.08,18,NA,NA
"strings","strum",0.04,18,NA,NA
"strings","tie",0.16,18,NA,NA
"strings","touch",0.04,18,NA,NA
"strings","twirl",0.04,18,NA,NA
"stroller","carry",0.137931034,14,NA,NA
"stroller","comfort",0.034482759,14,NA,NA
"stroller","conceal",0.034482759,14,NA,NA
"stroller","hold",0.034482759,14,NA,NA
"stroller","pass",0.034482759,14,NA,NA
"stroller","protect",0.034482759,14,NA,NA
"stroller","pull",0.034482759,14,NA,NA
"stroller","push",0.172413793,14,NA,NA
"stroller","roll",0.068965517,14,NA,NA
"stroller","stroll",0.034482759,14,NA,NA
"stroller","support",0.034482759,14,NA,NA
"stroller","transport",0.172413793,14,NA,NA
"stroller","travel",0.034482759,14,NA,NA
"stroller","walk",0.137931034,14,NA,NA
"strongbox","carry",0.05,13,NA,NA
"strongbox","hold",0.05,13,NA,NA
"strongbox","keep",0.2,13,NA,NA
"strongbox","kick",0.05,13,NA,NA
"strongbox","mount",0.05,13,NA,NA
"strongbox","move",0.05,13,NA,NA
"strongbox","protect",0.1,13,NA,NA
"strongbox","safeguard",0.05,13,NA,NA
"strongbox","safekeep",0.05,13,NA,NA
"strongbox","sit",0.05,13,NA,NA
"strongbox","store",0.2,13,NA,NA
"strongbox","tool",0.05,13,NA,NA
"strongbox","wrestle",0.05,13,NA,NA
"strudel","bake",0.153846154,17,NA,NA
"strudel","break",0.038461538,17,NA,NA
"strudel","buy",0.038461538,17,NA,NA
"strudel","cook",0.038461538,17,NA,NA
"strudel","crumble",0.038461538,17,NA,NA
"strudel","eat",0.230769231,17,NA,NA
"strudel","enjoy",0.038461538,17,NA,NA
"strudel","fry",0.038461538,17,NA,NA
"strudel","make",0.076923077,17,NA,NA
"strudel","mix",0.038461538,17,NA,NA
"strudel","photograph",0.038461538,17,NA,NA
"strudel","say",0.038461538,17,NA,NA
"strudel","scoop",0.038461538,17,NA,NA
"strudel","sell",0.038461538,17,NA,NA
"strudel","taste",0.038461538,17,NA,NA
"strudel","throw",0.038461538,17,NA,NA
"strudel","treat",0.038461538,17,NA,NA
"student","build",0.03125,18,NA,NA
"student","cry",0.03125,18,NA,NA
"student","enslave",0.03125,18,NA,NA
"student","feel",0.03125,18,NA,NA
"student","give",0.03125,18,NA,NA
"student","graduate",0.03125,18,NA,NA
"student","help",0.0625,18,NA,NA
"student","learn",0.09375,18,NA,NA
"student","mature",0.03125,18,NA,NA
"student","observe",0.03125,18,NA,NA
"student","protect",0.03125,18,NA,NA
"student","shoot",0.03125,18,NA,NA
"student","speak",0.03125,18,NA,NA
"student","stress",0.0625,18,0.01,NA
"student","study",0.0625,18,0.091,0.496116453
"student","teach",0.1875,18,NA,0.453531999
"student","work",0.15625,18,0.02,NA
"student","write",0.03125,18,NA,NA
"stuff","break",0.018867925,41,NA,NA
"stuff","build",0.018867925,41,NA,NA
"stuff","buy",0.037735849,41,NA,NA
"stuff","carry",0.018867925,41,NA,NA
"stuff","classify",0.018867925,41,NA,NA
"stuff","clean",0.037735849,41,NA,NA
"stuff","collect",0.018867925,41,NA,NA
"stuff","create",0.018867925,41,NA,NA
"stuff","destroy",0.018867925,41,NA,NA
"stuff","donate",0.018867925,41,NA,NA
"stuff","exercise",0.018867925,41,NA,NA
"stuff","fill",0.056603774,41,0.026,NA
"stuff","find",0.018867925,41,NA,NA
"stuff","forget",0.018867925,41,NA,NA
"stuff","gift",0.018867925,41,NA,NA
"stuff","give",0.018867925,41,NA,NA
"stuff","hoard",0.018867925,41,NA,NA
"stuff","hold",0.018867925,41,NA,NA
"stuff","keep",0.056603774,41,NA,NA
"stuff","lay",0.018867925,41,NA,NA
"stuff","listen",0.018867925,41,NA,NA
"stuff","love",0.018867925,41,NA,NA
"stuff","mix",0.018867925,41,NA,NA
"stuff","organize",0.018867925,41,NA,NA
"stuff","place",0.037735849,41,NA,NA
"stuff","play",0.018867925,41,NA,NA
"stuff","remember",0.018867925,41,NA,NA
