"Cue","Target","AFS","FSG","COS"
"llama","kick",0.010752688172043,NA,NA
"llama","love",0.010752688172043,NA,NA
"llama","pet",0.150537634408602,NA,NA
"llama","play",0.010752688172043,NA,NA
"llama","raise",0.021505376344086,NA,NA
"llama","return",0.010752688172043,NA,NA
"llama","ride",0.172043010752688,NA,NA
"llama","see",0.010752688172043,NA,NA
"llama","sell",0.010752688172043,NA,NA
"llama","shave",0.032258064516129,NA,NA
"llama","show",0.010752688172043,NA,NA
"llama","sound",0.010752688172043,NA,NA
"llama","spit",0.010752688172043,NA,NA
"llama","steal",0.010752688172043,NA,NA
"llama","stroke",0.010752688172043,NA,NA
"llama","tame",0.010752688172043,NA,NA
"llama","touch",0.010752688172043,NA,NA
"llama","trade",0.010752688172043,NA,NA
"llama","train",0.010752688172043,NA,NA
"llama","transport",0.032258064516129,NA,NA
"llama","travel",0.032258064516129,NA,NA
"llama","trim",0.010752688172043,NA,NA
"llama","trip",0.010752688172043,NA,NA
"llama","viewed",0.010752688172043,NA,NA
"llama","walk",0.043010752688172,NA,NA
"llama","watch",0.010752688172043,NA,NA
"llama","wear",0.010752688172043,NA,NA
"loaf","bait",0.0232558139534884,NA,NA
"loaf","bake",0.162790697674419,NA,NA
"loaf","burn",0.0232558139534884,NA,NA
"loaf","butter",0.0232558139534884,NA,NA
"loaf","buy",0.0232558139534884,NA,NA
"loaf","cut",0.0697674418604651,NA,NA
"loaf","dunk",0.0232558139534884,NA,NA
"loaf","eat",0.372093023255814,NA,NA
"loaf","feed",0.0232558139534884,NA,NA
"loaf","heat",0.0232558139534884,NA,NA
"loaf","pudd",0.0232558139534884,NA,NA
"loaf","slice",0.0232558139534884,NA,NA
"loaf","smell",0.0232558139534884,NA,NA
"loaf","squish",0.0232558139534884,NA,NA
"loaf","store",0.0232558139534884,NA,NA
"loaf","throw away",0.0232558139534884,NA,NA
"loaf","toast",0.0465116279069767,NA,NA
"loaf","weight",0.0232558139534884,NA,NA
"loaf","wrap",0.0232558139534884,NA,NA
"lobbyist","action",0.0161290322580645,NA,NA
"lobbyist","advise",0.0161290322580645,NA,NA
"lobbyist","argue",0.0161290322580645,NA,NA
"lobbyist","assign",0.0161290322580645,NA,NA
"lobbyist","bite",0.0161290322580645,NA,NA
"lobbyist","calm",0.0161290322580645,NA,NA
"lobbyist","change",0.0161290322580645,NA,NA
"lobbyist","coerce",0.0161290322580645,NA,NA
"lobbyist","collect",0.0161290322580645,NA,NA
"lobbyist","convince",0.0161290322580645,NA,NA
"lobbyist","decide",0.032258064516129,NA,NA
"lobbyist","drive",0.0161290322580645,NA,NA
"lobbyist","fire",0.0161290322580645,NA,NA
"lobbyist","greet",0.0161290322580645,NA,NA
"lobbyist","help",0.0161290322580645,NA,NA
"lobbyist","hire",0.0161290322580645,NA,NA
"lobbyist","hit",0.0161290322580645,NA,NA
"lobbyist","hug",0.0161290322580645,NA,NA
"lobbyist","ignore",0.0161290322580645,NA,NA
"lobbyist","influence",0.0483870967741935,NA,NA
"lobbyist","inform",0.032258064516129,NA,NA
"lobbyist","job",0.0161290322580645,NA,NA
"lobbyist","kill",0.0161290322580645,NA,NA
"lobbyist","laugh",0.0161290322580645,NA,NA
"lobbyist","lead",0.0161290322580645,NA,NA
"lobbyist","learn",0.0161290322580645,NA,NA
"lobbyist","lie",0.0161290322580645,NA,NA
"lobbyist","lobby",0.0483870967741935,NA,NA
"lobbyist","manipulate",0.0161290322580645,NA,NA
"lobbyist","meet",0.032258064516129,NA,NA
"lobbyist","negotiate",0.032258064516129,NA,NA
"lobbyist","organize",0.032258064516129,NA,NA
"lobbyist","persuade",0.0161290322580645,NA,NA
"lobbyist","petition",0.0161290322580645,NA,NA
"lobbyist","poke",0.0161290322580645,NA,NA
"lobbyist","propose",0.0161290322580645,NA,NA
"lobbyist","pursue",0.0161290322580645,NA,NA
"lobbyist","respect",0.0161290322580645,NA,NA
"lobbyist","smell",0.0161290322580645,NA,NA
"lobbyist","speak",0.032258064516129,NA,NA
"lobbyist","support",0.0161290322580645,NA,NA
"lobbyist","take",0.0483870967741935,NA,NA
"lobbyist","talk",0.032258064516129,NA,NA
"lobbyist","trick",0.0161290322580645,NA,NA
"lobbyist","try",0.0161290322580645,NA,NA
"lobbyist","vote",0.0161290322580645,NA,NA
"lobbyist","work",0.0483870967741935,NA,NA
"lobe","attach",0.0217391304347826,NA,NA
"lobe","bite",0.0217391304347826,NA,NA
"lobe","communicate",0.0217391304347826,NA,NA
"lobe","create",0.0217391304347826,NA,NA
"lobe","cut",0.0217391304347826,NA,NA
"lobe","dissect",0.0217391304347826,NA,NA
"lobe","divide",0.0217391304347826,NA,NA
"lobe","earr",0.0217391304347826,NA,NA
"lobe","eat",0.0217391304347826,NA,NA
"lobe","exist",0.0217391304347826,NA,NA
"lobe","feel",0.0434782608695652,NA,NA
"lobe","flick",0.0217391304347826,NA,NA
"lobe","grab",0.0217391304347826,NA,NA
"lobe","hear",0.108695652173913,NA,NA
"lobe","help",0.0217391304347826,NA,NA
"lobe","hold",0.0217391304347826,NA,NA
"lobe","hurt",0.0217391304347826,NA,NA
"lobe","listen",0.0652173913043478,NA,NA
"lobe","locate",0.0217391304347826,NA,NA
"lobe","nibble",0.0217391304347826,NA,NA
"lobe","pierce",0.108695652173913,NA,NA
"lobe","place",0.0217391304347826,NA,NA
"lobe","process",0.0217391304347826,NA,NA
"lobe","pull",0.0217391304347826,NA,NA
"lobe","research",0.0217391304347826,NA,NA
"lobe","rip",0.0217391304347826,NA,NA
"lobe","rub",0.0217391304347826,NA,NA
"lobe","squeeze",0.0217391304347826,NA,NA
"lobe","tear",0.0217391304347826,NA,NA
"lobe","think",0.0869565217391304,NA,NA
"lobe","touch",0.0217391304347826,NA,NA
"lobe","tug",0.0217391304347826,NA,NA
"lobster","admire",0.0135135135135135,NA,NA
"lobster","bait",0.0135135135135135,NA,NA
"lobster","boil",0.0540540540540541,NA,NA
"lobster","breed",0.0135135135135135,NA,NA
"lobster","capture",0.0135135135135135,NA,NA
"lobster","catch",0.027027027027027,NA,NA
"lobster","cook",0.108108108108108,NA,0.145910536
"lobster","crack",0.0135135135135135,NA,NA
"lobster","crawl",0.0135135135135135,NA,NA
"lobster","cut",0.0135135135135135,NA,NA
"lobster","design",0.0135135135135135,NA,NA
"lobster","distract",0.0135135135135135,NA,NA
"lobster","eat",0.243243243243243,0.013,0.023298288
"lobster","feed",0.0135135135135135,NA,NA
"lobster","fish",0.027027027027027,0.058,0.261434682
"lobster","food",0.0135135135135135,0.013,NA
"lobster","free",0.0135135135135135,NA,NA
"lobster","gift",0.0135135135135135,NA,NA
"lobster","heal",0.0135135135135135,NA,NA
"lobster","hold",0.0135135135135135,NA,NA
"lobster","keep",0.0135135135135135,NA,NA
"lobster","kill",0.0135135135135135,NA,NA
"lobster","observe",0.0135135135135135,NA,NA
"lobster","pet",0.0675675675675676,NA,NA
"lobster","pinch",0.027027027027027,0.013,NA
"lobster","pull",0.0135135135135135,NA,NA
"lobster","regula",0.0135135135135135,NA,NA
"lobster","sell",0.0135135135135135,NA,NA
"lobster","serve",0.0135135135135135,NA,NA
"lobster","share",0.0135135135135135,NA,NA
"lobster","soup",0.0135135135135135,NA,NA
"lobster","study",0.0135135135135135,NA,NA
"lobster","swim",0.0135135135135135,NA,0.100461444
"lobster","throw",0.0135135135135135,NA,NA
"lobster","touch",0.027027027027027,NA,0.021103696
"lobster","trap",0.0135135135135135,0.013,NA
"lobster","watch",0.0405405405405405,NA,0.062617321
"lock","block",0.0163934426229508,NA,NA
"lock","bludgeon",0.0163934426229508,NA,NA
"lock","break",0.0327868852459016,NA,NA
"lock","buy",0.0327868852459016,NA,NA
"lock","clean",0.0163934426229508,NA,NA
"lock","close",0.0491803278688525,0.033,NA
"lock","forget",0.0163934426229508,NA,NA
"lock","hide",0.0327868852459016,NA,NA
"lock","keep",0.0491803278688525,0.011,NA
"lock","lock",0.0819672131147541,NA,1
"lock","look",0.0163934426229508,NA,NA
"lock","loop",0.0163934426229508,NA,NA
"lock","open",0.0491803278688525,0.033,0.428427733
"lock","pick",0.0655737704918033,NA,NA
"lock","practice",0.0163934426229508,NA,NA
"lock","protect",0.0327868852459016,NA,0.383327255
"lock","remove",0.0163934426229508,NA,NA
"lock","safety",0.0655737704918033,0.011,NA
"lock","scrape",0.0163934426229508,NA,NA
"lock","secure",0.229508196721311,0.039,0.375375646
"lock","security",0.0327868852459016,NA,0.379009747
"lock","stay",0.0163934426229508,NA,NA
"lock","trap",0.0163934426229508,NA,NA
"lock","unlock",0.0327868852459016,NA,0.636022475
"lock","weigh",0.0163934426229508,NA,NA
"lock","wipe",0.0163934426229508,NA,NA
"locker","bang",0.0158730158730159,NA,NA
"locker","close",0.0476190476190476,NA,NA
"locker","decorate",0.0952380952380952,NA,NA
"locker","hide",0.0317460317460317,NA,NA
"locker","hold",0.0634920634920635,NA,NA
"locker","keep",0.0793650793650794,NA,NA
"locker","lock",0.0952380952380952,NA,NA
"locker","open",0.0476190476190476,NA,NA
"locker","organize",0.0317460317460317,NA,NA
"locker","paint",0.0158730158730159,NA,NA
"locker","safety",0.0158730158730159,NA,NA
"locker","secure",0.0158730158730159,NA,NA
"locker","shut",0.0317460317460317,NA,NA
"locker","sit",0.0158730158730159,NA,NA
"locker","sleep",0.0158730158730159,NA,NA
"locker","store",0.333333333333333,NA,NA
"locker","take",0.0158730158730159,NA,NA
"locker","unlock",0.0158730158730159,NA,NA
"locker","work",0.0158730158730159,NA,NA
"locket","break",0.0138888888888889,NA,NA
"locket","buy",0.0138888888888889,NA,NA
"locket","clasp",0.0138888888888889,NA,NA
"locket","close",0.0277777777777778,NA,NA
"locket","contain",0.0138888888888889,NA,NA
"locket","decorate",0.0277777777777778,NA,NA
"locket","dent",0.0138888888888889,NA,NA
"locket","gift",0.0416666666666667,NA,NA
"locket","hang",0.0138888888888889,NA,NA
"locket","hold",0.0555555555555556,NA,NA
"locket","keep",0.0694444444444444,NA,NA
"locket","lock",0.0555555555555556,NA,NA
"locket","look",0.0416666666666667,NA,NA
"locket","love",0.0138888888888889,NA,NA
"locket","make",0.0138888888888889,NA,NA
"locket","memory",0.0694444444444444,NA,NA
"locket","open",0.0555555555555556,NA,NA
"locket","picture",0.0138888888888889,NA,NA
"locket","present",0.0138888888888889,NA,NA
"locket","remember",0.0138888888888889,NA,NA
"locket","safety",0.0277777777777778,NA,NA
"locket","sell",0.0555555555555556,NA,NA
"locket","share",0.0138888888888889,NA,NA
"locket","show",0.0138888888888889,NA,NA
"locket","snap",0.0138888888888889,NA,NA
"locket","step",0.0138888888888889,NA,NA
"locket","store",0.0277777777777778,NA,NA
"locket","throw",0.0138888888888889,NA,NA
"locket","touch",0.0138888888888889,NA,NA
"locket","weapon",0.0138888888888889,NA,NA
"locket","wear",0.194444444444444,NA,NA
"locksmith","ask",0.0149253731343284,NA,NA
"locksmith","become",0.0298507462686567,NA,NA
"locksmith","break",0.0447761194029851,NA,NA
"locksmith","buy",0.0149253731343284,NA,NA
"locksmith","call",0.0298507462686567,NA,NA
"locksmith","change",0.0149253731343284,NA,NA
"locksmith","cheat",0.0149253731343284,NA,NA
"locksmith","create",0.0149253731343284,NA,NA
"locksmith","duplicate",0.0149253731343284,NA,NA
"locksmith","fire",0.0149253731343284,NA,NA
"locksmith","fix",0.0746268656716418,NA,NA
"locksmith","help",0.0149253731343284,NA,NA
"locksmith","hire",0.0447761194029851,NA,NA
"locksmith","install",0.0447761194029851,NA,NA
"locksmith","learn",0.0298507462686567,NA,NA
"locksmith","listen",0.0149253731343284,NA,NA
"locksmith","lock",0.194029850746269,NA,NA
"locksmith","meet",0.0149253731343284,NA,NA
"locksmith","negotiate",0.0149253731343284,NA,NA
"locksmith","open",0.0149253731343284,NA,NA
"locksmith","pay",0.0149253731343284,NA,NA
"locksmith","pick",0.0149253731343284,NA,NA
"locksmith","program",0.0149253731343284,NA,NA
"locksmith","protect",0.0149253731343284,NA,NA
"locksmith","replace",0.0149253731343284,NA,NA
"locksmith","secure",0.0149253731343284,NA,NA
"locksmith","train",0.0298507462686567,NA,NA
"locksmith","unlock",0.208955223880597,NA,NA
"lodge","attend",0.0120481927710843,NA,NA
"lodge","build",0.0240963855421687,NA,0.216270126
"lodge","burn",0.036144578313253,NA,NA
"lodge","buy",0.0240963855421687,NA,NA
"lodge","climb",0.0120481927710843,NA,NA
"lodge","complain",0.0120481927710843,NA,NA
"lodge","contain",0.0120481927710843,NA,NA
"lodge","cook",0.0120481927710843,NA,NA
"lodge","customize",0.0120481927710843,NA,NA
"lodge","cut",0.0120481927710843,NA,NA
"lodge","destroy",0.0120481927710843,NA,NA
"lodge","dwell",0.0120481927710843,NA,NA
"lodge","eat",0.0120481927710843,NA,NA
"lodge","enter",0.0120481927710843,NA,NA
"lodge","fish",0.0120481927710843,NA,NA
"lodge","heat",0.0120481927710843,NA,NA
"lodge","hide",0.0120481927710843,NA,NA
"lodge","hold",0.0240963855421687,NA,NA
"lodge","home",0.0120481927710843,0.021,NA
"lodge","house",0.0120481927710843,0.076,NA
"lodge","hunt",0.0120481927710843,0.014,NA
"lodge","leave",0.0120481927710843,NA,NA
"lodge","live",0.0602409638554217,NA,NA
"lodge","make",0.0120481927710843,NA,NA
"lodge","meet",0.0120481927710843,NA,NA
"lodge","murder",0.0120481927710843,NA,NA
"lodge","pay",0.0120481927710843,NA,NA
"lodge","play",0.0120481927710843,NA,NA
"lodge","protect",0.0240963855421687,NA,NA
"lodge","read",0.0120481927710843,NA,NA
"lodge","relax",0.036144578313253,NA,NA
"lodge","rent",0.0602409638554217,NA,NA
"lodge","roll",0.0120481927710843,NA,NA
"lodge","safety",0.0120481927710843,NA,NA
"lodge","see",0.0120481927710843,NA,NA
"lodge","sell",0.0120481927710843,NA,NA
"lodge","shelter",0.0120481927710843,0.014,NA
"lodge","ski",0.0120481927710843,0.09,NA
"lodge","sleep",0.108433734939759,0.014,NA
"lodge","split",0.0120481927710843,NA,NA
"lodge","stay",0.0963855421686747,NA,NA
"lodge","store",0.0120481927710843,NA,NA
"lodge","talk",0.0120481927710843,NA,NA
"lodge","throw",0.0240963855421687,NA,NA
"lodge","touch",0.0120481927710843,NA,NA
"lodge","visit",0.0240963855421687,NA,NA
"lodge","wait",0.0120481927710843,NA,NA
"lodge","warm",0.036144578313253,NA,NA
"lodging","build",0.0476190476190476,NA,NA
"lodging","camp",0.0158730158730159,NA,NA
"lodging","clean",0.0158730158730159,NA,NA
"lodging","cook",0.0158730158730159,NA,NA
"lodging","decorate",0.0158730158730159,NA,NA
"lodging","eat",0.0476190476190476,NA,NA
"lodging","give",0.0158730158730159,NA,NA
"lodging","house",0.0158730158730159,NA,NA
"lodging","invite",0.0158730158730159,NA,NA
"lodging","keep",0.0158730158730159,NA,NA
"lodging","live",0.126984126984127,NA,NA
"lodging","log",0.0158730158730159,NA,NA
"lodging","look",0.0158730158730159,NA,NA
"lodging","meet",0.0158730158730159,NA,NA
"lodging","play",0.0158730158730159,NA,NA
"lodging","relax",0.0317460317460317,NA,NA
"lodging","rent",0.0476190476190476,NA,NA
"lodging","reside",0.0158730158730159,NA,NA
"lodging","rest",0.0317460317460317,NA,NA
"lodging","showere",0.0158730158730159,NA,NA
"lodging","ski",0.0158730158730159,NA,NA
"lodging","sleep",0.111111111111111,NA,NA
"lodging","stay",0.206349206349206,NA,NA
"lodging","stuck",0.0158730158730159,NA,NA
"lodging","travel",0.0158730158730159,NA,NA
"lodging","vacation",0.0158730158730159,NA,NA
"lodging","visit",0.0158730158730159,NA,NA
"lodging","wait",0.0158730158730159,NA,NA
"lodging","warm",0.0158730158730159,NA,NA
"lodging","watch",0.0158730158730159,NA,NA
"log","art",0.015625,NA,NA
"log","bridge",0.015625,NA,NA
"log","build",0.125,NA,0.059981394
"log","burn",0.0625,0.036,0.281037816
"log","catch",0.015625,NA,NA
"log","chop",0.078125,NA,0.410856803
"log","climb",0.015625,NA,NA
"log","collect",0.03125,NA,NA
"log","construction",0.015625,NA,NA
"log","craft",0.015625,NA,NA
"log","cut",0.0625,NA,NA
"log","fire",0.15625,0.267,NA
"log","float",0.015625,NA,NA
"log","footstool",0.015625,NA,NA
"log","fuel",0.03125,NA,NA
"log","garden",0.015625,NA,NA
"log","house",0.015625,NA,NA
"log","jump",0.015625,NA,NA
"log","kick",0.015625,NA,NA
"log","mark",0.015625,NA,NA
"log","organize",0.015625,NA,NA
"log","pick",0.015625,NA,NA
"log","protect",0.015625,NA,NA
"log","ride",0.015625,NA,NA
"log","roll",0.015625,0.03,NA
"log","sell",0.015625,NA,NA
"log","sit",0.09375,NA,NA
"log","split",0.015625,NA,NA
"log","throw",0.015625,NA,NA
"log","warm",0.015625,NA,NA
"log","write",0.015625,NA,NA
"logbook","archive",0.0112359550561798,NA,NA
"logbook","burn",0.0112359550561798,NA,NA
"logbook","buy",0.0112359550561798,NA,NA
"logbook","check",0.0112359550561798,NA,NA
"logbook","clarify",0.0112359550561798,NA,NA
"logbook","cut",0.0112359550561798,NA,NA
"logbook","delete",0.0112359550561798,NA,NA
"logbook","diary",0.0112359550561798,NA,NA
"logbook","document",0.0112359550561798,NA,NA
"logbook","draw",0.0337078651685393,NA,NA
"logbook","enter",0.0112359550561798,NA,NA
"logbook","examine",0.0112359550561798,NA,NA
"logbook","fold",0.0112359550561798,NA,NA
"logbook","give",0.0224719101123595,NA,NA
"logbook","inform",0.0112359550561798,NA,NA
"logbook","keep",0.0337078651685393,NA,NA
"logbook","learn",0.0112359550561798,NA,NA
"logbook","lie",0.0112359550561798,NA,NA
"logbook","log",0.0786516853932584,NA,NA
"logbook","look",0.0224719101123595,NA,NA
"logbook","memory",0.0112359550561798,NA,NA
"logbook","note",0.0561797752808989,NA,NA
"logbook","organize",0.0449438202247191,NA,NA
"logbook","plan",0.0112359550561798,NA,NA
"logbook","read",0.0337078651685393,NA,NA
"logbook","record",0.0898876404494382,NA,NA
"logbook","remember",0.0224719101123595,NA,NA
"logbook","scribble",0.0112359550561798,NA,NA
"logbook","sell",0.0112359550561798,NA,NA
"logbook","shop",0.0112359550561798,NA,NA
"logbook","sign",0.0112359550561798,NA,NA
"logbook","stabilize",0.0112359550561798,NA,NA
"logbook","stand",0.0112359550561798,NA,NA
"logbook","store",0.0112359550561798,NA,NA
"logbook","sun visor",0.0112359550561798,NA,NA
"logbook","tear",0.0224719101123595,NA,NA
"logbook","throw",0.0224719101123595,NA,NA
"logbook","track",0.0224719101123595,NA,NA
"logbook","truck",0.0112359550561798,NA,NA
"logbook","weight",0.0112359550561798,NA,NA
"logbook","write",0.191011235955056,NA,NA
"loin","bake",0.0344827586206897,NA,NA
"loin","birth",0.0172413793103448,NA,NA
"loin","breed",0.0172413793103448,NA,NA
"loin","chop",0.0172413793103448,NA,NA
"loin","clothe",0.0172413793103448,NA,NA
"loin","comfort",0.0172413793103448,NA,NA
"loin","cook",0.137931034482759,NA,NA
"loin","cover",0.0517241379310345,NA,NA
"loin","cut",0.0344827586206897,NA,NA
"loin","eat",0.206896551724138,NA,NA
"loin","grill",0.0172413793103448,NA,NA
"loin","hunt",0.0172413793103448,NA,NA
"loin","kick",0.0172413793103448,NA,NA
"loin","marinade",0.0172413793103448,NA,NA
"loin","massage",0.0172413793103448,NA,NA
"loin","nurse",0.0172413793103448,NA,NA
"loin","oil",0.0172413793103448,NA,NA
"loin","pet",0.0172413793103448,NA,NA
"loin","protect",0.0172413793103448,NA,NA
"loin","pull",0.0172413793103448,NA,NA
"loin","remove",0.0172413793103448,NA,NA
"loin","ride",0.0172413793103448,NA,NA
"loin","rub",0.0172413793103448,NA,NA
"loin","run",0.0172413793103448,NA,NA
"loin","scare",0.0172413793103448,NA,NA
"loin","season",0.0172413793103448,NA,NA
"loin","show",0.0172413793103448,NA,NA
"loin","sleep",0.0172413793103448,NA,NA
"loin","slice",0.0172413793103448,NA,NA
"loin","smell",0.0172413793103448,NA,NA
"loin","stretch",0.0172413793103448,NA,NA
"loin","taste",0.0172413793103448,NA,NA
"loin","train",0.0172413793103448,NA,NA
"loin","warm",0.0172413793103448,NA,NA
"loin","wash",0.0172413793103448,NA,NA
"loin","wipe",0.0172413793103448,NA,NA
"loincloth","burn",0.0192307692307692,NA,NA
"loincloth","buy",0.0192307692307692,NA,NA
"loincloth","carry",0.0192307692307692,NA,NA
"loincloth","clean",0.0192307692307692,NA,NA
"loincloth","cool",0.0192307692307692,NA,NA
"loincloth","cover",0.153846153846154,NA,NA
"loincloth","cut",0.0192307692307692,NA,NA
"loincloth","decorate",0.0192307692307692,NA,NA
"loincloth","dry",0.0192307692307692,NA,NA
"loincloth","face mask",0.0192307692307692,NA,NA
"loincloth","fire",0.0192307692307692,NA,NA
"loincloth","fold",0.0192307692307692,NA,NA
"loincloth","hold",0.0192307692307692,NA,NA
"loincloth","preserve",0.0192307692307692,NA,NA
"loincloth","pretend",0.0192307692307692,NA,NA
"loincloth","protect",0.0384615384615385,NA,NA
"loincloth","rip",0.0384615384615385,NA,NA
"loincloth","sew",0.0384615384615385,NA,NA
"loincloth","shape",0.0192307692307692,NA,NA
"loincloth","sit",0.0192307692307692,NA,NA
"loincloth","tie",0.0192307692307692,NA,NA
"loincloth","toss",0.0192307692307692,NA,NA
"loincloth","wash",0.0769230769230769,NA,NA
"loincloth","wave",0.0192307692307692,NA,NA
"loincloth","wear",0.173076923076923,NA,NA
"loincloth","whip",0.0192307692307692,NA,NA
"loincloth","wipe",0.0769230769230769,NA,NA
"loincloth","wrap",0.0192307692307692,NA,NA
"lollipop","barter",0.0142857142857143,NA,NA
"lollipop","bite",0.0285714285714286,NA,NA
"lollipop","break",0.0285714285714286,NA,NA
"lollipop","bribe",0.0142857142857143,NA,NA
"lollipop","buy",0.0142857142857143,NA,NA
"lollipop","calm",0.0142857142857143,NA,NA
"lollipop","chew",0.0428571428571429,NA,NA
"lollipop","collect",0.0142857142857143,NA,NA
"lollipop","cook",0.0142857142857143,NA,NA
"lollipop","crunch",0.0142857142857143,NA,NA
"lollipop","drop",0.0142857142857143,NA,NA
"lollipop","eat",0.142857142857143,NA,NA
"lollipop","enjoy",0.0142857142857143,NA,NA
"lollipop","entertain",0.0142857142857143,NA,NA
"lollipop","flavor",0.0142857142857143,NA,NA
"lollipop","give",0.0428571428571429,NA,NA
"lollipop","hold",0.0285714285714286,NA,NA
"lollipop","lick",0.185714285714286,0.041,NA
"lollipop","make",0.0142857142857143,NA,NA
"lollipop","measure",0.0142857142857143,NA,NA
"lollipop","relax",0.0142857142857143,NA,NA
"lollipop","relief",0.0142857142857143,NA,NA
"lollipop","reward",0.0285714285714286,NA,NA
"lollipop","satisfy",0.0142857142857143,NA,NA
"lollipop","stick",0.0142857142857143,NA,NA
"lollipop","stomp",0.0142857142857143,NA,NA
"lollipop","stop",0.0142857142857143,NA,NA
"lollipop","suck",0.1,0.108,NA
"lollipop","taste",0.0142857142857143,NA,NA
"lollipop","throw",0.0428571428571429,NA,NA
"lollipop","throw away",0.0142857142857143,NA,NA
"lollipop","treat",0.0285714285714286,NA,NA
"longbow","achery",0.0153846153846154,NA,NA
"longbow","aim",0.0153846153846154,NA,NA
"longbow","attack",0.0153846153846154,NA,NA
"longbow","break",0.0307692307692308,NA,NA
"longbow","carry",0.0307692307692308,NA,NA
"longbow","clean",0.0153846153846154,NA,NA
"longbow","craft",0.0153846153846154,NA,NA
"longbow","decorate",0.0153846153846154,NA,NA
"longbow","fire",0.0153846153846154,NA,NA
"longbow","fit",0.0153846153846154,NA,NA
"longbow","fix",0.0153846153846154,NA,NA
"longbow","hit",0.0307692307692308,NA,NA
"longbow","hunt",0.215384615384615,NA,NA
"longbow","injure",0.0153846153846154,NA,NA
"longbow","kill",0.0615384615384615,NA,NA
"longbow","learn",0.0307692307692308,NA,NA
"longbow","load",0.0153846153846154,NA,NA
"longbow","lose",0.0153846153846154,NA,NA
"longbow","play",0.0307692307692308,NA,NA
"longbow","pleasure",0.0153846153846154,NA,NA
"longbow","practice",0.0153846153846154,NA,NA
"longbow","provide",0.0307692307692308,NA,NA
"longbow","shoot",0.230769230769231,NA,NA
"longbow","sling",0.0153846153846154,NA,NA
"longbow","str",0.0153846153846154,NA,NA
"longbow","throw",0.0153846153846154,NA,NA
"longbow","trad",0.0153846153846154,NA,NA
"longbow","weapon",0.0307692307692308,NA,NA
"loo","brush",0.0175438596491228,NA,NA
"loo","change",0.0175438596491228,NA,NA
"loo","clean",0.105263157894737,NA,NA
"loo","decorate",0.0175438596491228,NA,NA
"loo","defecate",0.0175438596491228,NA,NA
"loo","fill",0.0175438596491228,NA,NA
"loo","find",0.0175438596491228,NA,NA
"loo","fix",0.0175438596491228,NA,NA
"loo","flush",0.105263157894737,NA,NA
"loo","look",0.0350877192982456,NA,NA
"loo","loop",0.0175438596491228,NA,NA
"loo","pee",0.087719298245614,NA,NA
"loo","poop",0.0526315789473684,NA,NA
"loo","privacy",0.0175438596491228,NA,NA
"loo","read",0.0175438596491228,NA,NA
"loo","renovate",0.0175438596491228,NA,NA
"loo","replace",0.0175438596491228,NA,NA
"loo","shit",0.0175438596491228,NA,NA
"loo","shower",0.0175438596491228,NA,NA
"loo","showere",0.0175438596491228,NA,NA
"loo","sit",0.0350877192982456,NA,NA
"loo","spend",0.0175438596491228,NA,NA
"loo","spray",0.0175438596491228,NA,NA
"loo","take",0.0350877192982456,NA,NA
"loo","talk",0.0175438596491228,NA,NA
"loo","throw up",0.0350877192982456,NA,NA
"loo","unscrew",0.0175438596491228,NA,NA
"loo","urinate",0.0350877192982456,NA,NA
"loo","vomit",0.0175438596491228,NA,NA
"loo","wash",0.105263157894737,NA,NA
"loo","wipe",0.0175438596491228,NA,NA
"lotion","absorb",0.010752688172043,NA,NA
"lotion","apply",0.032258064516129,NA,NA
"lotion","bathe",0.010752688172043,NA,NA
"lotion","blind",0.010752688172043,NA,NA
"lotion","break",0.010752688172043,NA,NA
"lotion","buy",0.021505376344086,NA,NA
"lotion","cover",0.010752688172043,NA,NA
"lotion","decorate",0.010752688172043,NA,NA
"lotion","drank",0.010752688172043,NA,NA
"lotion","exfoliate",0.010752688172043,NA,NA
"lotion","heal",0.021505376344086,NA,NA
"lotion","hold",0.010752688172043,NA,NA
"lotion","hydrate",0.021505376344086,NA,NA
"lotion","lather",0.032258064516129,NA,NA
"lotion","lift",0.010752688172043,NA,NA
"lotion","lubricate",0.021505376344086,NA,NA
"lotion","massage",0.021505376344086,NA,NA
"lotion","masturbate",0.010752688172043,NA,NA
"lotion","mix",0.010752688172043,NA,NA
"lotion","moisturize",0.10752688172043,NA,NA
"lotion","nourish",0.010752688172043,NA,NA
"lotion","polish",0.010752688172043,NA,NA
"lotion","prevent",0.021505376344086,NA,NA
"lotion","pump",0.010752688172043,NA,NA
"lotion","refill",0.010752688172043,NA,NA
"lotion","rejuvenate",0.010752688172043,NA,NA
"lotion","relax",0.010752688172043,NA,NA
"lotion","relief",0.010752688172043,NA,NA
"lotion","rub",0.10752688172043,NA,NA
"lotion","sell",0.010752688172043,NA,NA
"lotion","share",0.010752688172043,NA,NA
"lotion","shave",0.021505376344086,NA,NA
"lotion","slide",0.010752688172043,NA,NA
"lotion","slip",0.032258064516129,NA,NA
"lotion","smear",0.021505376344086,NA,NA
"lotion","smell",0.0967741935483871,NA,NA
"lotion","smooth",0.021505376344086,NA,NA
"lotion","snack",0.010752688172043,NA,NA
"lotion","soften",0.010752688172043,NA,NA
"lotion","soothe",0.010752688172043,NA,NA
"lotion","spread",0.010752688172043,NA,NA
"lotion","squeeze",0.010752688172043,NA,NA
"lotion","squirt",0.010752688172043,NA,NA
"lotion","sunburn",0.032258064516129,NA,NA
"lotion","throw",0.010752688172043,NA,NA
